Vg,Vd,Id_actual,Id_predicted
0.52,0.23,2.67616e-05,2.6791147538460793e-05
0.08,0.52,6.1647e-09,6.150278686334332e-09
0.21,0.33,5.62078e-07,5.62957688998722e-07
0.55,0.62,3.70877e-05,3.728063260496128e-05
0.03,0.8,1.2403e-09,1.218802214708603e-09
0.13,0.34,3.37828e-08,3.407934642041255e-08
0.1,0.53,1.3056e-08,1.2964129645354207e-08
0.74,0.26,4.46394e-05,4.485675453906879e-05
0.19,0.09,2.27678e-07,2.3014717044134158e-07
0.57,0.24,3.17332e-05,3.183943452313542e-05
0.55,0.59,3.68484e-05,3.701302004628814e-05
0.47,0.33,2.36966e-05,2.3751580301905053e-05
0.62,0.28,3.82661e-05,3.844690450932831e-05
0.53,0.76,3.51912e-05,3.51620017318055e-05
0.6,0.3,3.75011e-05,3.76204217900522e-05
0.08,0.19,4.528e-09,4.5213918475894844e-09
0.23,0.05,6.75148e-07,6.734534963470651e-07
0.34,0.52,9.0367e-06,9.04141561477445e-06
0.62,0.77,4.79222e-05,4.785682242072653e-05
0.48,0.32,2.47892e-05,2.4848857428878545e-05
0.08,0.1,4.0157e-09,4.004414932978762e-09
0.69,0.63,5.54081e-05,5.547796848986763e-05
0.17,0.13,1.19928e-07,1.1842086280466902e-07
0.36,0.42,1.09018e-05,1.0888054239330813e-05
0.35,0.56,1.02378e-05,1.0264159209327773e-05
0.09,0.25,7.0054e-09,7.017709968692998e-09
0.73,0.77,6.17705e-05,6.19172729057027e-05
0.25,0.7,2.1056e-06,2.1076086341054176e-06
0.73,0.78,6.18808e-05,6.198499031597749e-05
0.63,0.77,4.92757e-05,4.9219403372262605e-05
0.2,0.17,3.57297e-07,3.5399118360146535e-07
0.47,0.56,2.55622e-05,2.566036186181009e-05
0.32,0.74,7.5138e-06,7.5455154546943954e-06
0.21,0.09,4.43949e-07,4.5183528982306595e-07
0.31,0.23,5.3645e-06,5.4031237777962814e-06
0.34,0.54,9.0922e-06,9.104750643018634e-06
0.49,0.54,2.81858e-05,2.8275185395614245e-05
0.14,0.07,3.52155e-08,3.521495955283172e-08
0.51,0.45,3.01704e-05,3.016035334439948e-05
0.1,0.57,1.35008e-08,1.3429718510593601e-08
0.32,0.65,7.3134e-06,7.34986865609244e-06
0.2,0.75,5.35417e-07,5.367424478208704e-07
0.47,0.74,2.65057e-05,2.6567004533717407e-05
0.52,0.68,3.32839e-05,3.3435306395404044e-05
0.46,0.14,1.68456e-05,1.6648907621856782e-05
0.36,0.76,1.19681e-05,1.2028339915559627e-05
0.77,0.44,5.85369e-05,5.844894505571574e-05
0.55,0.09,1.58603e-05,1.576459442730993e-05
0.79,0.16,3.33473e-05,3.2933566253632306e-05
0.79,0.4,5.7986e-05,5.817556520923973e-05
0.27,0.57,3.0857e-06,3.084962900175014e-06
0.22,0.21,7.02361e-07,6.978735677876102e-07
0.02,0.33,5.50392e-10,5.490627885684774e-10
0.63,0.56,4.71467e-05,4.713365691713989e-05
0.03,0.55,9.88104e-10,9.830831926294083e-10
0.68,0.01,2.2362e-06,2.269070246256888e-06
0.52,0.22,2.62883e-05,2.630161165143363e-05
0.21,0.44,6.05034e-07,6.061769272491801e-07
0.3,0.29,4.7348e-06,4.7364224519697014e-06
0.57,0.75,4.08303e-05,4.0833448110788595e-05
0.51,0.58,3.12265e-05,3.136764236842282e-05
0.35,0.66,1.05237e-05,1.0592021790216678e-05
0.21,0.11,4.61656e-07,4.6765307615714846e-07
0.27,0.16,2.4662e-06,2.493001229595393e-06
0.78,0.21,4.05246e-05,4.0376269753323866e-05
0.62,0.67,4.70686e-05,4.728450832772069e-05
0.68,0.36,4.75608e-05,4.761457967106253e-05
0.4,0.8,1.71243e-05,1.7143553122878075e-05
0.48,0.3,2.44709e-05,2.4541647144360466e-05
0.69,0.49,5.28799e-05,5.255327807390131e-05
0.12,0.54,2.75674e-08,2.740379507315538e-08
0.33,0.32,7.4355e-06,7.442276109941304e-06
0.78,0.62,6.47003e-05,6.461024808231742e-05
0.04,0.35,1.1868e-09,1.1821676082490739e-09
0.16,0.72,1.35044e-07,1.3479947142513992e-07
0.78,0.68,6.5797e-05,6.600326974876225e-05
0.58,0.7,4.18735e-05,4.203471653454471e-05
0.24,0.15,1.1841e-06,1.1952945897064638e-06
0.78,0.05,1.15912e-05,1.1450822785263882e-05
0.52,0.74,3.36415e-05,3.3677942337817515e-05
0.42,0.44,1.82328e-05,1.8234402814414354e-05
0.67,0.1,2.04403e-05,2.035520155914128e-05
0.36,0.69,1.17645e-05,1.184723934784415e-05
0.25,0.54,1.951e-06,1.949384418367117e-06
0.39,0.18,1.24531e-05,1.2444688909454271e-05
0.6,0.21,3.18713e-05,3.198390666511841e-05
0.58,0.48,3.97051e-05,3.962710266932845e-05
0.75,0.58,6.10252e-05,6.0771068383473896e-05
0.15,0.4,7.40665e-08,7.433940822920705e-08
0.61,0.28,3.74149e-05,3.7579390918836e-05
0.2,0.13,3.42033e-07,3.425409090596077e-07
0.12,0.3,2.25067e-08,2.2715879310908348e-08
0.19,0.17,2.54341e-07,2.5098046762650484e-07
0.12,0.47,2.60316e-08,2.5920646997690255e-08
0.41,0.68,1.80042e-05,1.811705551517662e-05
0.38,0.68,1.4155e-05,1.4252920154831373e-05
0.03,0.02,3.16373e-10,3.1441011572042044e-10
0.38,0.45,1.33271e-05,1.3319872232386843e-05
0.23,0.63,1.2204e-06,1.2209140527374984e-06
0.35,0.63,1.04393e-05,1.049786633302574e-05
0.41,0.54,1.74328e-05,1.7479028247180396e-05
0.68,0.63,5.42237e-05,5.431461861007847e-05
0.02,0.54,6.75015e-10,6.704591681838679e-10
0.24,0.37,1.3839e-06,1.3846452407051402e-06
0.24,0.06,9.50491e-07,9.51003203226719e-07
0.48,0.78,2.81198e-05,2.8083235883968884e-05
0.65,0.24,3.76673e-05,3.788404050283134e-05
0.38,0.73,1.43189e-05,1.4410291933018015e-05
0.11,0.2,1.40965e-08,1.4108364609910496e-08
0.5,0.57,2.97693e-05,2.9895253283029886e-05
0.46,0.2,1.9834e-05,1.978781365323812e-05
0.03,0.6,1.0349e-09,1.0297318997487537e-09
0.3,0.35,4.871e-06,4.859228602072107e-06
0.4,0.11,1.09033e-05,1.0707713154261e-05
0.21,0.07,4.17312e-07,4.24546497015399e-07
0.72,0.47,5.53517e-05,5.503042237251065e-05
0.62,0.02,4.2344e-06,4.292435187380761e-06
0.78,0.66,6.54554e-05,6.5566428238526e-05
0.46,0.33,2.24575e-05,2.2514947268064134e-05
0.4,0.67,1.66593e-05,1.6767115321272287e-05
0.18,0.18,1.81094e-07,1.7807723679652553e-07
0.56,0.71,3.91449e-05,3.9270019842660984e-05
0.34,0.79,9.7469e-06,9.762739746292938e-06
0.27,0.29,2.7003e-06,2.6943065131490583e-06
0.43,0.42,1.93971e-05,1.940024689247366e-05
0.8,0.71,6.81564e-05,6.854281848063693e-05
0.19,0.15,2.49124e-07,2.4671568894518713e-07
0.18,0.29,1.99154e-07,1.9885059373336842e-07
0.55,0.7,3.76647e-05,3.7805113606736995e-05
0.45,0.11,1.39731e-05,1.375882697175257e-05
0.28,0.23,3.1948e-06,3.204965378245106e-06
0.48,0.73,2.78744e-05,2.7946725676883943e-05
0.71,0.07,1.5314e-05,1.522954902611673e-05
0.6,0.06,1.19534e-05,1.1958420218434185e-05
0.2,0.26,3.85807e-07,3.8338640024448977e-07
0.15,0.48,7.88888e-08,7.86801228969125e-08
0.69,0.12,2.43442e-05,2.4226288078352807e-05
0.42,0.67,1.92928e-05,1.940857655426953e-05
0.29,0.78,4.8519e-06,4.843145425184048e-06
0.53,0.07,1.23141e-05,1.2254898174433039e-05
0.63,0.41,4.43769e-05,4.422713580424897e-05
0.7,0.53,5.48386e-05,5.4532255599042405e-05
0.7,0.23,3.95968e-05,3.9777741912985225e-05
0.62,0.55,4.57512e-05,4.573464902932756e-05
0.4,0.71,1.68056e-05,1.6911809343582717e-05
0.46,0.64,2.46153e-05,2.4746658746153115e-05
0.28,0.49,3.6328e-06,3.626601387622941e-06
0.03,0.21,7.06643e-10,7.102143606552147e-10
0.79,0.28,4.89769e-05,4.9169274861924355e-05
0.8,0.08,1.83077e-05,1.795449759811163e-05
0.18,0.78,2.82184e-07,2.824589688543711e-07
0.08,0.13,4.2144e-09,4.194753842057253e-09
0.39,0.68,1.54121e-05,1.5516154453507626e-05
0.44,0.02,3.093e-06,3.170417621731758e-06
0.04,0.22,1.0403e-09,1.0435560859889392e-09
0.09,0.29,7.2789e-09,7.280425489142317e-09
0.79,0.55,6.39247e-05,6.363558059092612e-05
0.32,0.72,7.4695e-06,7.507144182454794e-06
0.46,0.48,2.37137e-05,2.3738571326248347e-05
0.76,0.02,4.6664e-06,4.666011082008481e-06
0.56,0.29,3.31476e-05,3.3233696012757714e-05
0.66,0.74,5.29628e-05,5.307771178195253e-05
0.02,0.73,8.05175e-10,7.975775839774712e-10
0.5,0.14,1.94631e-05,1.9291588687337937e-05
0.16,0.77,1.39928e-07,1.3961783679405926e-07
0.8,0.29,5.03946e-05,5.0610377656994386e-05
0.61,0.37,4.10765e-05,4.103220060642343e-05
0.44,0.68,2.20452e-05,2.2165432746987792e-05
0.49,0.04,6.8133e-06,6.845245370641351e-06
0.51,0.12,1.80955e-05,1.792117254808545e-05
0.3,0.37,4.914e-06,4.900373214695719e-06
0.21,0.52,6.36605e-07,6.360086672430044e-07
0.8,0.62,6.64797e-05,6.642012143856846e-05
0.05,0.37,1.7586e-09,1.7536662300088324e-09
0.31,0.49,6.0202e-06,6.0116628628748e-06
0.1,0.47,1.24081e-08,1.2306325061217647e-08
0.48,0.41,2.58286e-05,2.5827514837146736e-05
0.43,0.73,2.08895e-05,2.098439459587098e-05
0.41,0.38,1.66364e-05,1.664970761339646e-05
0.5,0.77,3.09361e-05,3.090086640440859e-05
0.79,0.48,6.1664e-05,6.149288965389133e-05
0.69,0.79,5.72224e-05,5.714698541851249e-05
0.63,0.12,2.276e-05,2.2695246152579784e-05
0.35,0.3,9.3568e-06,9.39365017984528e-06
0.36,0.64,1.16158e-05,1.1686863144859672e-05
0.74,0.69,6.1879e-05,6.208403603523038e-05
0.41,0.75,1.82691e-05,1.8352284769207472e-05
0.19,0.22,2.66217e-07,2.628841889418254e-07
0.19,0.76,3.89447e-07,3.9028278706609856e-07
0.12,0.56,2.80171e-08,2.7853671156208294e-08
0.46,0.77,2.52315e-05,2.5246662480640226e-05
0.67,0.54,5.16812e-05,5.148402502527461e-05
0.25,0.57,1.9799e-06,1.978813390905998e-06
0.62,0.73,4.7599e-05,4.770939005538821e-05
0.26,0.13,1.9084e-06,1.933775956786121e-06
0.62,0.23,3.48552e-05,3.502872452372685e-05
0.21,0.77,7.39646e-07,7.409346437725617e-07
0.27,0.46,2.9392e-06,2.9339861976040992e-06
0.26,0.77,2.722e-06,2.7157320414517017e-06
0.22,0.13,6.50138e-07,6.56643510410504e-07
0.19,0.7,3.74701e-07,3.7512842823161916e-07
0.58,0.47,3.95661e-05,3.94753557338845e-05
0.58,0.73,4.20956e-05,4.217636858811602e-05
0.15,0.54,8.2619e-08,8.220915788115235e-08
0.18,0.58,2.46458e-07,2.4545347343973844e-07
0.71,0.54,5.61123e-05,5.580496159382165e-05
0.34,0.19,7.7823e-06,7.846264161344152e-06
0.01,0.73,5.56531e-10,5.624710763818541e-10
0.79,0.7,6.70707e-05,6.738410520483739e-05
0.05,0.49,1.967e-09,1.9730080769164714e-09
0.53,0.78,3.53069e-05,3.520257494528778e-05
0.18,0.19,1.82831e-07,1.7982539759486827e-07
0.36,0.18,9.558e-06,9.596263480489142e-06
0.25,0.04,9.99135e-07,9.78992975433357e-07
0.29,0.35,4.1066e-06,4.095558324479498e-06
0.48,0.49,2.6474e-05,2.6508592200116254e-05
0.53,0.34,3.11874e-05,3.121125060715713e-05
0.05,0.51,2.0033e-09,2.0124300892376824e-09
0.66,0.61,5.15355e-05,5.1606610431917945e-05
0.5,0.12,1.75922e-05,1.7406825791113078e-05
0.06,0.63,3.2323e-09,3.271813979743854e-09
0.26,0.47,2.3796e-06,2.376574002482812e-06
0.01,0.31,3.7079e-10,3.757040478724605e-10
0.19,0.28,2.79582e-07,2.785970218610601e-07
0.49,0.58,2.84463e-05,2.8574786483659406e-05
0.07,0.04,2.1029e-09,2.120021065366018e-09
0.75,0.2,3.81769e-05,3.8105214480310684e-05
0.79,0.22,4.21693e-05,4.203033720841631e-05
0.63,0.78,4.93559e-05,4.9242466193391014e-05
0.66,0.54,5.05119e-05,5.034610701841303e-05
0.44,0.12,1.41371e-05,1.3920706696808337e-05
0.49,0.48,2.77507e-05,2.7774941409006714e-05
0.78,0.59,6.40586e-05,6.384064108715393e-05
0.29,0.04,2.0664e-06,2.03121526283212e-06
0.3,0.09,3.7327e-06,3.6919087870046493e-06
0.08,0.54,6.2728e-09,6.2683626289583575e-09
0.71,0.24,4.11287e-05,4.132867092266678e-05
0.5,0.65,3.02723e-05,3.0430328843067402e-05
0.5,0.56,2.97014e-05,2.98170285532251e-05
0.33,0.15,6.5722e-06,6.589511758647859e-06
0.54,0.74,3.65025e-05,3.653673906228505e-05
0.46,0.66,2.47148e-05,2.4845467560226098e-05
0.76,0.77,6.50586e-05,6.532299696118571e-05
0.49,0.62,2.86897e-05,2.8839988299296238e-05
0.57,0.34,3.58164e-05,3.583523634006269e-05
0.32,0.33,6.5319e-06,6.528770409204299e-06
0.45,0.68,2.34229e-05,2.3545213916804642e-05
0.22,0.23,7.13475e-07,7.087761514412705e-07
0.14,0.31,4.764e-08,4.80650163581231e-08
0.54,0.38,3.31405e-05,3.311284497613087e-05
0.22,0.71,9.61692e-07,9.634785374146304e-07
0.68,0.29,4.35442e-05,4.37999636051245e-05
0.13,0.45,3.70364e-08,3.6993979080079954e-08
0.48,0.09,1.34328e-05,1.3270221243146806e-05
0.76,0.24,4.34586e-05,4.3547039385885e-05
0.18,0.76,2.78466e-07,2.7880710376848585e-07
0.53,0.08,1.38156e-05,1.3725368771702052e-05
0.32,0.39,6.6948e-06,6.6784596310753845e-06
0.62,0.49,4.4873e-05,4.471356776775792e-05
0.01,0.41,4.1015e-10,4.1307193887618607e-10
0.28,0.29,3.3084e-06,3.3033029740181517e-06
0.55,0.77,3.8117e-05,3.8038956336095e-05
0.54,0.32,3.19035e-05,3.1949346885085105e-05
0.4,0.01,1.3721e-06,1.4381977962329983e-06
0.59,0.24,3.33683e-05,3.350781393237412e-05
0.5,0.21,2.39965e-05,2.3974539799382908e-05
0.58,0.5,3.99667e-05,3.992244091932662e-05
0.19,0.04,1.75752e-07,1.758481448632665e-07
0.45,0.37,2.15957e-05,2.162084165320266e-05
0.35,0.31,9.3993e-06,9.428352786926552e-06
0.48,0.11,1.55743e-05,1.5375157381640747e-05
0.23,0.36,1.046e-06,1.047481200657785e-06
0.45,0.59,2.29875e-05,2.30930544421426e-05
0.6,0.42,4.11763e-05,4.104287509107962e-05
0.06,0.45,2.7521e-09,2.751045991011836e-09
0.57,0.68,4.03301e-05,4.051761425216682e-05
0.13,0.56,4.04619e-08,4.024983695671836e-08
0.16,0.64,1.27485e-07,1.270053235202795e-07
0.34,0.16,7.5186e-06,7.542030652984977e-06
0.08,0.15,4.3254e-09,4.307617729182311e-09
0.01,0.8,5.93618e-10,6.023412879585521e-10
0.48,0.25,2.34113e-05,2.346145993215032e-05
0.79,0.07,1.6072e-05,1.580249198013917e-05
0.25,0.12,1.4794e-06,1.5012484072940423e-06
0.55,0.33,3.32953e-05,3.332876753120218e-05
0.24,0.4,1.408e-06,1.409179185429821e-06
0.05,0.07,1.1965e-09,1.1954184309104223e-09
0.52,0.28,2.8591e-05,2.865855843992904e-05
0.41,0.17,1.41273e-05,1.4050133249838837e-05
0.67,0.72,5.40384e-05,5.4217366268858314e-05
0.76,0.32,5.0919e-05,5.1219114102423194e-05
0.08,0.01,1.2382e-09,1.256348838296617e-09
0.76,0.29,4.8457e-05,4.872837220318615e-05
0.51,0.68,3.1865e-05,3.2010098366299644e-05
0.27,0.59,3.1121e-06,3.112871204393741e-06
0.38,0.58,1.3814e-05,1.3868982132407836e-05
0.6,0.8,4.53886e-05,4.513486637733877e-05
0.11,0.19,1.39518e-08,1.3941670928829808e-08
0.02,0.16,4.57657e-10,4.6186546143189846e-10
0.27,0.31,2.7301e-06,2.7231764215684963e-06
0.09,0.34,7.6242e-09,7.595519697645159e-09
0.55,0.23,2.94574e-05,2.952297727460973e-05
0.3,0.66,5.4814e-06,5.5021424122969625e-06
0.07,0.35,3.6447e-09,3.6259950153549878e-09
0.54,0.1,1.69456e-05,1.682185393292457e-05
0.35,0.29,9.3129e-06,9.35761312575778e-06
0.52,0.13,1.96459e-05,1.9487188110360877e-05
0.2,0.61,4.90671e-07,4.900332481838632e-07
0.49,0.4,2.70357e-05,2.703243517316878e-05
0.52,0.5,3.19775e-05,3.201308936695568e-05
0.72,0.25,4.26393e-05,4.285612521925941e-05
0.78,0.16,3.31195e-05,3.275693161413074e-05
0.24,0.23,1.2663e-06,1.2620584675460122e-06
0.53,0.57,3.39266e-05,3.4063623606925825e-05
0.47,0.06,9.3423e-06,9.289737499784679e-06
0.01,0.12,2.97096e-10,3.011657589979677e-10
0.21,0.73,7.22619e-07,7.242878666602337e-07
0.19,0.72,3.79575e-07,3.802282571996329e-07
0.08,0.35,5.2962e-09,5.264995195375377e-09
0.09,0.39,7.9762e-09,7.918256663685951e-09
0.41,0.69,1.80427e-05,1.8155175857827996e-05
0.62,0.1,1.93208e-05,1.9258046813774856e-05
0.12,0.34,2.3316e-08,2.348186171730049e-08
0.54,0.78,3.67445e-05,3.663037910882849e-05
0.7,0.22,3.85345e-05,3.86812599026598e-05
0.47,0.27,2.27531e-05,2.282602566992864e-05
0.21,0.29,5.46351e-07,5.451611991702521e-07
0.72,0.35,5.02742e-05,5.044654317316599e-05
0.24,0.31,1.335e-06,1.3326632188181976e-06
0.05,0.79,2.5684e-09,2.5545014170624826e-09
0.68,0.69,5.49584e-05,5.516468001587782e-05
0.04,0.12,9.20515e-10,9.180662630114966e-10
0.01,0.62,5.02177e-10,5.061688279628385e-10
0.52,0.14,2.06379e-05,2.0489543094299736e-05
0.64,0.58,4.86644e-05,4.86883069970645e-05
0.48,0.57,2.69994e-05,2.711273089516908e-05
0.52,0.07,1.2067e-05,1.2000642018392683e-05
0.76,0.68,6.38241e-05,6.400753074558452e-05
0.39,0.31,1.38145e-05,1.3876159246137831e-05
0.62,0.65,4.68766e-05,4.708711712737568e-05
0.8,0.69,6.78245e-05,6.812487539718859e-05
0.49,0.33,2.61627e-05,2.6211042641079985e-05
0.17,0.67,1.85416e-07,1.8504380136619147e-07
0.51,0.29,2.77506e-05,2.7816455185529774e-05
0.48,0.22,2.24972e-05,2.24937210441567e-05
0.51,0.08,1.32258e-05,1.3118039350956679e-05
0.11,0.08,1.18489e-08,1.1842092817460071e-08
0.6,0.25,3.48087e-05,3.4969678381457925e-05
0.38,0.17,1.13083e-05,1.1289566537016073e-05
0.24,0.05,8.81183e-07,8.741022611502559e-07
0.28,0.08,2.5564e-06,2.536080137360841e-06
0.22,0.63,9.1932e-07,9.195907318826357e-07
0.77,0.08,1.80187e-05,1.7763166688382626e-05
0.35,0.06,5.2359e-06,5.1591591909527775e-06
0.64,0.24,3.70119e-05,3.722055698744952e-05
0.16,0.41,1.07294e-07,1.0752246993206426e-07
0.18,0.02,8.34989e-08,8.184872058336623e-08
0.42,0.46,1.83397e-05,1.8345829303143547e-05
0.24,0.71,1.6563e-06,1.6579478938183454e-06
0.59,0.56,4.19778e-05,4.2053561774082485e-05
0.13,0.77,4.7611e-08,4.724581970094732e-08
0.7,0.26,4.24687e-05,4.2724961531348526e-05
0.18,0.2,1.84535e-07,1.8162975266022843e-07
0.69,0.45,5.1824e-05,5.154740138095804e-05
0.61,0.59,4.49387e-05,4.505616270762402e-05
0.06,0.56,3.0387e-09,3.0656443783527722e-09
0.43,0.64,2.0509e-05,2.0623926538974046e-05
0.5,0.48,2.91006e-05,2.912182593718171e-05
0.78,0.19,3.77433e-05,3.7493133131647486e-05
0.06,0.13,1.9848e-09,1.978142236680469e-09
0.2,0.71,5.22399e-07,5.234571796108867e-07
0.49,0.07,1.12559e-05,1.116956089390442e-05
0.17,0.03,7.56043e-08,7.489924200854147e-08
0.71,0.31,4.70274e-05,4.729049469460733e-05
0.16,0.61,1.24728e-07,1.2415386777320236e-07
0.11,0.27,1.5086e-08,1.519606648514582e-08
0.42,0.38,1.78788e-05,1.789465117326472e-05
0.3,0.69,5.5375e-06,5.55921190425579e-06
0.66,0.43,4.81584e-05,4.7942884048097764e-05
0.13,0.08,2.50628e-08,2.499994707250153e-08
0.62,0.69,4.72524e-05,4.7454082159674724e-05
0.61,0.47,4.33153e-05,4.315759644669015e-05
0.33,0.08,5.2085e-06,5.105215823277831e-06
0.24,0.67,1.6238e-06,1.6254460751952139e-06
0.23,0.39,1.0653e-06,1.0673831525309652e-06
0.22,0.77,9.94079e-07,9.948558283667808e-07
0.55,0.3,3.2443e-05,3.251289599575102e-05
0.25,0.39,1.806e-06,1.8053253143079929e-06
0.79,0.75,6.7821e-05,6.825258788012434e-05
0.55,0.58,3.67651e-05,3.691587160574272e-05
0.78,0.7,6.61183e-05,6.640543215326033e-05
0.57,0.59,3.95891e-05,3.974907143856398e-05
0.49,0.28,2.52465e-05,2.531562960939482e-05
0.63,0.54,4.68719e-05,4.6798259572824465e-05
0.13,0.32,3.32047e-08,3.352753310537082e-08
0.21,0.54,6.44581e-07,6.437872571041226e-07
0.64,0.05,1.05211e-05,1.0546608245931566e-05
0.53,0.11,1.78542e-05,1.770773858879693e-05
0.41,0.24,1.5469e-05,1.5554935089312494e-05
0.51,0.05,8.7465e-06,8.747848914936185e-06
0.47,0.73,2.64577e-05,2.653457868291298e-05
0.29,0.57,4.498e-06,4.500437562455772e-06
0.26,0.7,2.6418e-06,2.6446532046975333e-06
0.71,0.69,5.85301e-05,5.873179230547975e-05
0.71,0.46,5.40917e-05,5.3790776000823825e-05
0.36,0.8,1.20825e-05,1.2099520245101304e-05
0.53,0.46,3.29282e-05,3.290698849014007e-05
0.66,0.14,2.66979e-05,2.6643192977644507e-05
0.69,0.26,4.18723e-05,4.212993837427348e-05
0.42,0.3,1.72704e-05,1.735279984131921e-05
0.18,0.65,2.58606e-07,2.5813596522539227e-07
0.57,0.17,2.64012e-05,2.6379374467069284e-05
0.3,0.28,4.7106e-06,4.715838222182357e-06
0.26,0.74,2.6875e-06,2.686984944375581e-06
0.79,0.72,6.73834e-05,6.776460155379027e-05
0.17,0.74,1.94667e-07,1.9462486136490043e-07
0.07,0.29,3.4427e-09,3.4352008349003425e-09
0.8,0.77,6.90471e-05,6.953610107302666e-05
0.37,0.78,1.32356e-05,1.3283280095492955e-05
0.52,0.15,2.15583e-05,2.1425384329631924e-05
0.75,0.41,5.56635e-05,5.5648431443842126e-05
0.78,0.63,6.48989e-05,6.485790290753358e-05
0.02,0.26,5.12143e-10,5.149317283681398e-10
0.63,0.18,3.06791e-05,3.0737518100067975e-05
0.47,0.34,2.38192e-05,2.386567823123187e-05
0.14,0.74,6.6895e-08,6.658239641410546e-08
0.71,0.45,5.37792e-05,5.350648789317347e-05
0.61,0.52,4.40804e-05,4.400884616188705e-05
0.61,0.71,4.60781e-05,4.6237955248216165e-05
0.23,0.67,1.2468e-06,1.2482377030664794e-06
0.05,0.46,1.9134e-09,1.9150867114348104e-09
0.25,0.19,1.593e-06,1.598083727003541e-06
0.75,0.11,2.37251e-05,2.345404340303503e-05
0.58,0.29,3.51436e-05,3.5251399458502414e-05
0.04,0.34,1.1753e-09,1.171101695618404e-09
0.27,0.48,2.9661e-06,2.9611856007250026e-06
0.12,0.7,3.13162e-08,3.1167066438797515e-08
0.52,0.16,2.24103e-05,2.2296614479273557e-05
0.23,0.49,1.1296e-06,1.1296667867100042e-06
0.41,0.11,1.15558e-05,1.1351481371093541e-05
0.26,0.57,2.4937e-06,2.492567568879167e-06
0.22,0.08,5.90403e-07,6.010840661474504e-07
0.45,0.03,4.6917e-06,4.755594563903287e-06
0.42,0.21,1.60686e-05,1.6093994490802286e-05
0.15,0.26,6.58998e-08,6.597379979211838e-08
0.54,0.41,3.36079e-05,3.355954606377054e-05
0.36,0.48,1.11106e-05,1.1106262682005762e-05
0.26,0.12,1.8806e-06,1.905216195154935e-06
0.72,0.08,1.74543e-05,1.7324285581707956e-05
0.04,0.61,1.5133e-09,1.5176105327974198e-09
0.04,0.52,1.3938e-09,1.3946893950844698e-09
0.55,0.25,3.04894e-05,3.057206413359381e-05
0.03,0.03,4.04354e-10,4.0059065398168057e-10
0.26,0.58,2.5051e-06,2.5044135145435574e-06
0.28,0.55,3.7244e-06,3.722772316905321e-06
0.61,0.72,4.61608e-05,4.629432514775544e-05
0.4,0.52,1.60713e-05,1.6099661588668824e-05
0.58,0.08,1.50802e-05,1.5030012000352145e-05
0.76,0.11,2.38849e-05,2.3578918044222518e-05
0.72,0.18,3.44259e-05,3.4370588546153156e-05
0.14,0.38,5.05279e-08,5.0827670179387494e-08
0.2,0.56,4.7521e-07,4.7419093334610813e-07
0.68,0.07,1.49604e-05,1.4915368665242569e-05
0.68,0.59,5.36566e-05,5.360265509807504e-05
0.49,0.73,2.9297e-05,2.93654987035552e-05
0.2,0.68,5.12762e-07,5.133446688887489e-07
0.15,0.46,7.7668e-08,7.75672680219941e-08
0.45,0.63,2.3186e-05,2.3309464704652783e-05
0.77,0.62,6.37652e-05,6.367137670167722e-05
0.76,0.43,5.73371e-05,5.725838374928571e-05
0.12,0.24,2.13005e-08,2.143110521046765e-08
0.21,0.51,6.3263e-07,6.321835974176793e-07
0.14,0.66,6.29838e-08,6.272949562458052e-08
0.57,0.36,3.63303e-05,3.631267027230933e-05
0.22,0.24,7.18909e-07,7.144216397136916e-07
0.2,0.34,4.09513e-07,4.10527916301362e-07
0.25,0.43,1.845e-06,1.8443490489516988e-06
0.29,0.74,4.7849e-06,4.792225327037158e-06
0.01,0.09,2.80644e-10,2.815800392852452e-10
0.55,0.53,3.6316e-05,3.637824454926886e-05
0.5,0.13,1.85647e-05,1.838286829297431e-05
0.07,0.43,3.923e-09,3.905006042970171e-09
0.11,0.79,2.33063e-08,2.305917641720612e-08
0.78,0.08,1.81188e-05,1.7832417506724598e-05
0.52,0.42,3.11636e-05,3.113468672381714e-05
0.25,0.66,2.0668e-06,2.068678340947372e-06
0.54,0.46,3.42487e-05,3.42152439407073e-05
0.77,0.6,6.33601e-05,6.31757837254554e-05
0.69,0.29,4.4241e-05,4.450702967005781e-05
0.42,0.56,1.88229e-05,1.8888547783717515e-05
0.26,0.4,2.2986e-06,2.2955293388804423e-06
0.56,0.63,3.85538e-05,3.8755654531996694e-05
0.17,0.27,1.3739e-07,1.3695529958113186e-07
0.26,0.51,2.4253e-06,2.422485513307038e-06
0.37,0.25,1.11905e-05,1.1279465979896486e-05
0.13,0.18,2.9142e-08,2.8934062186181107e-08
0.69,0.74,5.67254e-05,5.6879162293625996e-05
0.42,0.12,1.2818e-05,1.260994904441759e-05
0.04,0.74,1.7002e-09,1.6914026090830703e-09
0.67,0.07,1.48324e-05,1.4796714094700293e-05
0.1,0.19,9.5921e-09,9.58696979580509e-09
0.05,0.36,1.7419e-09,1.7370314786546713e-09
0.51,0.33,2.85963e-05,2.863728142983746e-05
0.61,0.24,3.49007e-05,3.507211105898023e-05
0.38,0.35,1.28828e-05,1.2903314018331001e-05
0.29,0.26,3.9236e-06,3.929843423975399e-06
0.76,0.65,6.33373e-05,6.339056453725788e-05
0.62,0.29,3.88226e-05,3.898972077877261e-05
0.46,0.24,2.09931e-05,2.1039444836787878e-05
0.26,0.78,2.7335e-06,2.7246097943134372e-06
